date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,positive_rate,days_passed
2021-04-03,30747112.0,64243.0,65333.0,554251.0,771.0,846.429,0.0537,458
2021-04-04,30783760.0,36648.0,63946.429,554554.0,303.0,825.429,0.0529,459
2021-04-05,30856915.0,73155.0,64783.714,555011.0,457.0,797.286,0.054,460
2021-04-06,30918056.0,61141.0,64741.429,555875.0,864.0,788.571,0.0538,461
2021-04-07,30993041.0,74985.0,65886.571,558469.0,2594.0,1001.857,0.0542,462
2021-04-08,31073292.0,80251.0,66038.714,559512.0,1043.0,990.429,0.0539,463
2021-04-09,31157627.0,84335.0,67822.571,560422.0,910.0,991.714,0.0547,464
2021-04-10,31226920.0,69293.0,68544.0,561146.0,724.0,985.0,0.055,465
2021-04-11,31273362.0,46442.0,69943.143,561431.0,285.0,982.429,0.0556,466
2021-04-12,31340316.0,66954.0,69057.286,561883.0,452.0,981.714,0.0542,467
2021-04-13,31419454.0,79138.0,71628.286,562760.0,877.0,983.571,0.0559,468
2021-04-14,31494770.0,75316.0,71675.571,563696.0,936.0,746.714,0.0559,469
2021-04-15,31568678.0,73908.0,70769.429,564601.0,905.0,727.0,0.0554,470
2021-04-16,31649053.0,80375.0,70203.714,565462.0,861.0,720.0,0.0549,471
2021-04-17,31703214.0,54161.0,68042.0,566170.0,708.0,717.714,0.0533,472
2021-04-18,31746094.0,42880.0,67533.143,566499.0,329.0,724.0,0.0531,473
2021-04-19,31812264.0,66170.0,67421.143,567003.0,504.0,731.429,0.0532,474
2021-04-20,31873183.0,60919.0,64818.429,567850.0,847.0,727.143,0.0514,475
2021-04-21,31937006.0,63823.0,63176.571,568739.0,889.0,720.429,0.0502,476
2021-04-22,32003995.0,66989.0,62188.143,569684.0,945.0,726.143,0.0493,477
2021-04-23,32066373.0,62378.0,59617.143,570446.0,762.0,712.0,0.0475,478
2021-04-24,32120564.0,54191.0,59621.429,571210.0,764.0,720.0,0.0476,479
2021-04-25,32154537.0,33973.0,58349.0,571504.0,294.0,715.0,0.0467,480
2021-04-26,32200195.0,45658.0,55418.714,571977.0,473.0,710.571,0.0445,481
2021-04-27,32250926.0,50731.0,53963.286,572653.0,676.0,686.143,0.0433,482
2021-04-28,32306017.0,55091.0,52715.857,573648.0,995.0,701.286,0.0427,483
2021-04-29,32364930.0,58913.0,51562.143,574541.0,893.0,693.857,0.0421,484
2021-04-30,32423089.0,58159.0,50959.429,575349.0,808.0,700.429,0.0421,485
2021-05-01,32469749.0,46660.0,49883.571,576094.0,745.0,697.714,0.0416,486
2021-05-02,32499811.0,30062.0,49324.857,576415.0,321.0,701.571,0.0415,487
2021-05-03,32548582.0,48771.0,49769.571,576888.0,473.0,701.571,0.0424,488
2021-05-04,32589381.0,40799.0,48350.714,577800.0,912.0,735.286,0.042,489
2021-05-05,32635084.0,45703.0,47009.571,578613.0,813.0,709.286,0.0411,490
2021-05-06,32682039.0,46955.0,45301.286,579440.0,827.0,699.857,0.0401,491
2021-05-07,32730144.0,48105.0,43865.0,580264.0,824.0,702.143,0.0395,492
2021-05-08,32764663.0,34519.0,42130.571,580899.0,635.0,686.429,0.0382,493
2021-05-09,32786763.0,22100.0,40993.143,581138.0,239.0,674.714,0.0374,494
2021-05-10,32821916.0,35153.0,39047.714,581537.0,399.0,664.143,0.0358,495
2021-05-11,32855977.0,34061.0,38085.143,582237.0,700.0,633.857,0.0353,496
2021-05-12,32892169.0,36192.0,36726.429,583035.0,798.0,631.714,0.0349,497
2021-05-13,32930697.0,38528.0,35522.571,583825.0,790.0,626.429,0.0343,498
2021-05-14,32972559.0,41862.0,34630.714,584457.0,632.0,599.0,0.0338,499
2021-05-15,33002169.0,29610.0,33929.429,584986.0,529.0,583.857,0.0335,500
2021-05-16,33019611.0,17442.0,33264.0,585250.0,264.0,587.429,0.0329,501
2021-05-17,33047382.0,27771.0,32209.429,585644.0,394.0,586.714,0.0322,502
2021-05-18,33075180.0,27798.0,31314.714,586424.0,780.0,598.143,0.0318,503
2021-05-19,33104688.0,29508.0,30359.857,587108.0,684.0,581.857,0.0316,504
2021-05-20,33134531.0,29843.0,29119.143,587792.0,684.0,566.714,0.0312,505
2021-05-21,33163080.0,28549.0,27217.286,588427.0,635.0,567.143,0.0296,506
2021-05-22,33183654.0,20574.0,25926.429,588911.0,484.0,560.714,0.0286,507
2021-05-23,33197126.0,13472.0,25359.286,589101.0,190.0,550.143,0.0281,508
2021-05-24,33221570.0,24444.0,24884.0,589539.0,438.0,556.429,0.028,509
2021-05-25,33244659.0,23089.0,24211.286,590187.0,648.0,537.571,0.0279,510
2021-05-26,33269191.0,24532.0,23500.429,591164.0,977.0,579.429,0.0276,511
2021-05-27,33296340.0,27149.0,23115.571,592519.0,1355.0,675.286,0.0276,512
2021-05-28,33318263.0,21923.0,22169.0,593059.0,540.0,661.714,0.0271,513
2021-05-29,33330880.0,12617.0,21032.286,593409.0,350.0,642.571,0.0263,514
2021-05-30,33338056.0,7176.0,20132.857,593558.0,149.0,636.714,0.0254,515
2021-05-31,33344166.0,6110.0,17513.714,593720.0,162.0,597.286,0.0238,516
2021-06-01,33365661.0,21495.0,17286.0,594359.0,639.0,596.0,0.0253,517
2021-06-02,33382856.0,17195.0,16237.857,594923.0,564.0,537.0,0.0235,518
2021-06-03,33401960.0,19104.0,15088.571,595562.0,639.0,434.714,0.0215,519
2021-06-04,33419093.0,17133.0,14404.286,596089.0,527.0,432.857,0.0204,520
2021-06-05,33433698.0,14605.0,14688.286,596670.0,581.0,465.857,0.0207,521
2021-06-06,33439522.0,5824.0,14495.143,596834.0,164.0,468.0,0.0204,522
2021-06-07,33454351.0,14829.0,15740.714,597140.0,306.0,488.571,0.0208,523
2021-06-08,33467431.0,13080.0,14538.571,597471.0,331.0,444.571,0.0185,524
2021-06-09,33486419.0,18988.0,14794.714,597951.0,480.0,432.571,0.0198,525
2021-06-10,33500782.0,14363.0,14117.429,598369.0,418.0,401.0,0.0196,526
2021-06-11,33525616.0,24834.0,15217.571,598908.0,539.0,402.714,0.0216,527
2021-06-12,33534380.0,8764.0,14383.143,599184.0,276.0,359.143,0.0207,528
2021-06-13,33539644.0,5264.0,14303.143,599288.0,104.0,350.571,0.0206,529
2021-06-14,33551788.0,12144.0,13919.571,599468.0,180.0,332.571,0.0203,530
2021-06-15,33562687.0,10899.0,13608.0,599802.0,334.0,333.0,0.0201,531
2021-06-16,33575262.0,12575.0,12691.857,600185.0,383.0,319.143,0.019,532
2021-06-17,33585885.0,10623.0,12157.571,600502.0,317.0,304.714,0.0185,533
2021-06-18,33607250.0,21365.0,11662.0,601116.0,614.0,315.429,0.018,534
2021-06-19,33615931.0,8681.0,11650.143,601295.0,179.0,301.571,0.0182,535
2021-06-20,33620516.0,4585.0,11553.143,601368.0,73.0,297.143,0.0181,536
2021-06-21,33631851.0,11335.0,11437.571,601626.0,258.0,308.286,0.0181,537
2021-06-22,33642715.0,10864.0,11432.571,601977.0,351.0,310.714,0.0183,538
2021-06-23,33655874.0,13159.0,11516.0,602376.0,399.0,313.0,0.0185,539
2021-06-24,33669536.0,13662.0,11950.143,602716.0,340.0,316.286,0.0194,540
2021-06-25,33693871.0,24335.0,12374.429,603239.0,523.0,303.286,0.0202,541
2021-06-26,33702743.0,8872.0,12401.714,603399.0,160.0,300.571,0.0202,542
2021-06-27,33707125.0,4382.0,12372.714,603472.0,73.0,300.571,0.0202,543
2021-06-28,33721431.0,14306.0,12797.143,603618.0,146.0,284.571,0.0209,544
2021-06-29,33728213.0,6782.0,12214.0,603955.0,337.0,282.571,0.0204,545
2021-06-30,33744536.0,16323.0,12666.0,604250.0,295.0,267.714,0.0216,546
2021-07-01,33758912.0,14376.0,12768.0,604536.0,286.0,260.0,0.022,547
2021-07-02,33788290.0,29378.0,13488.429,604971.0,435.0,247.429,0.0237,548
2021-07-03,33793189.0,4899.0,12920.857,605061.0,90.0,237.429,0.0229,549
2021-07-04,33797088.0,3899.0,12851.857,605102.0,41.0,232.857,0.0233,550
2021-07-05,33805996.0,8908.0,12080.714,605226.0,124.0,229.714,0.0233,551
2021-07-06,33829070.0,23074.0,14408.143,605526.0,300.0,224.429,0.0286,552
2021-07-07,33851700.0,22630.0,15309.143,605847.0,321.0,228.143,0.0296,553
2021-07-08,33870728.0,19028.0,15973.714,606095.0,248.0,222.714,0.0302,554
2021-07-09,33918217.0,47489.0,18561.0,606557.0,462.0,226.571,0.0344,555
2021-07-10,33926997.0,8780.0,19115.429,606643.0,86.0,226.0,0.0351,556
2021-07-11,33938352.0,11355.0,20180.571,606757.0,114.0,236.429,0.0363,557
2021-07-12,33971403.0,33051.0,23629.571,606988.0,231.0,251.714,0.0396,558
2021-07-13,33997794.0,26391.0,24103.429,607347.0,359.0,260.143,0.039,559
2021-07-14,34030961.0,33167.0,25608.714,607679.0,332.0,261.714,0.0416,560
2021-07-15,34060868.0,29907.0,27162.857,608005.0,326.0,272.857,0.0437,561
2021-07-16,34138349.0,77481.0,31447.429,608363.0,358.0,258.0,0.0499,562
2021-07-17,34150742.0,12393.0,31963.571,608438.0,75.0,256.429,0.0503,563
2021-07-18,34170936.0,20194.0,33226.286,608616.0,178.0,265.571,0.0516,564
2021-07-19,34222326.0,51390.0,35846.143,608803.0,187.0,259.286,0.0548,565
2021-07-20,34262892.0,40566.0,37871.143,609095.0,292.0,249.714,0.056,566
2021-07-21,34313473.0,50581.0,40358.857,609447.0,352.0,252.571,0.0576,567
2021-07-22,34368138.0,54665.0,43895.714,609741.0,294.0,248.0,0.0608,568
2021-07-23,34487531.0,119393.0,49883.143,610301.0,560.0,276.857,0.067,569
2021-07-24,34513640.0,26109.0,51842.571,610423.0,122.0,283.571,0.068,570
2021-07-25,34539777.0,26137.0,52691.571,610510.0,87.0,270.571,0.0679,571
2021-07-26,34624864.0,85087.0,57505.429,610770.0,260.0,281.0,0.0724,572
2021-07-27,34693598.0,68734.0,61529.429,611220.0,450.0,303.571,0.0756,573
2021-07-28,34763033.0,69435.0,64222.857,611601.0,381.0,307.714,0.0765,574
2021-07-29,34842322.0,79289.0,67740.571,611928.0,327.0,312.429,0.0782,575
2021-07-30,35030390.0,188068.0,77551.286,612801.0,873.0,357.143,0.0871,576
2021-07-31,35064608.0,34218.0,78709.714,612960.0,159.0,362.429,0.0868,577
2021-08-01,35108444.0,43836.0,81238.143,613176.0,216.0,380.857,0.0885,578
2021-08-02,35226192.0,117748.0,85904.0,613528.0,352.0,394.0,0.091,579
2021-08-03,35329390.0,103198.0,90827.429,614112.0,584.0,413.143,0.093,580
2021-08-04,35426060.0,96670.0,94718.143,614645.0,533.0,434.857,0.094,581
2021-08-05,35536979.0,110919.0,99236.714,615149.0,504.0,460.143,0.0949,582
2021-08-06,35792274.0,255295.0,108840.571,616303.0,1154.0,500.286,0.1002,583
2021-08-07,35843747.0,51473.0,111305.571,616555.0,252.0,513.571,0.0994,584
2021-08-08,35873069.0,29322.0,109232.143,616673.0,118.0,499.571,0.0958,585
2021-08-09,36048968.0,175899.0,117539.429,617171.0,498.0,520.429,0.1009,586
2021-08-10,36170175.0,121207.0,120112.143,618036.0,865.0,560.571,0.1011,587
2021-08-11,36326430.0,156255.0,128624.286,618815.0,779.0,595.714,0.1056,588
2021-08-12,36468624.0,142194.0,133092.143,619827.0,1012.0,668.286,0.1073,589
2021-08-13,36698469.0,229845.0,129456.429,620883.0,1056.0,654.286,0.1021,590
2021-08-14,36750294.0,51825.0,129506.714,621145.0,262.0,655.714,0.1007,591
2021-08-15,36794649.0,44355.0,131654.286,621330.0,185.0,665.286,0.1015,592
2021-08-16,37009417.0,214768.0,137207.0,622367.0,1037.0,742.286,0.1041,593
2021-08-17,37162239.0,152822.0,141723.429,623395.0,1028.0,765.571,0.1055,594
2021-08-18,37320864.0,158625.0,142062.0,624570.0,1175.0,822.143,0.1039,595
2021-08-19,37478102.0,157238.0,144211.143,626351.0,1781.0,932.0,0.1042,596
2021-08-20,37723785.0,245683.0,146473.714,627830.0,1479.0,992.429,0.1056,597
2021-08-21,37793701.0,69916.0,149058.143,628382.0,552.0,1033.857,0.1069,598
2021-08-22,37832710.0,39009.0,148294.429,628561.0,179.0,1033.0,0.1059,599
2021-08-23,38064111.0,231401.0,150670.571,629922.0,1361.0,1079.286,0.1072,600
2021-08-24,38221237.0,157126.0,151285.429,631344.0,1422.0,1135.571,0.1054,601
2021-08-25,38390665.0,169428.0,152828.714,632834.0,1490.0,1180.571,0.1039,602
2021-08-26,38575111.0,184446.0,156715.571,635055.0,2221.0,1243.429,0.1035,603
2021-08-27,38818687.0,243576.0,156414.571,636778.0,1723.0,1278.286,0.1001,604
2021-08-28,38884004.0,65317.0,155757.571,637411.0,633.0,1289.857,0.0974,605
2021-08-29,38929555.0,45551.0,156692.143,637700.0,289.0,1305.571,0.0968,606
2021-08-30,39181557.0,252002.0,159635.143,639433.0,1733.0,1358.714,0.0977,607
2021-08-31,39352829.0,171272.0,161656.0,640876.0,1443.0,1361.714,0.0977,608
2021-09-01,39555079.0,202250.0,166344.857,642910.0,2034.0,1439.429,0.0998,609
2021-09-02,39730157.0,175078.0,165006.571,645863.0,2953.0,1544.0,0.0989,610
2021-09-03,39965746.0,235589.0,163865.571,647831.0,1968.0,1579.0,0.0983,611
2021-09-04,40039848.0,74102.0,165120.571,648466.0,635.0,1579.286,0.0997,612
2021-09-05,40087183.0,47335.0,165375.429,648862.0,396.0,1594.571,0.0997,613
2021-09-06,40167781.0,80598.0,140889.143,649461.0,599.0,1432.571,0.0897,614
2021-09-07,40422577.0,254796.0,152821.143,651540.0,2079.0,1523.429,0.1024,615
2021-09-08,40605606.0,183029.0,150075.286,653819.0,2279.0,1558.429,0.1005,616
2021-09-09,40765723.0,160117.0,147938.0,657103.0,3284.0,1605.714,0.0981,617
2021-09-10,40993933.0,228210.0,146883.857,659533.0,2430.0,1671.714,0.0957,618
2021-09-11,41067563.0,73630.0,146816.429,660325.0,792.0,1694.143,0.0941,619
2021-09-12,41110466.0,42903.0,146183.286,660661.0,336.0,1685.571,0.0938,620
2021-09-13,41354995.0,244529.0,169602.0,662816.0,2155.0,1907.857,0.1027,621
2021-09-14,41501182.0,146187.0,154086.429,664743.0,1927.0,1886.143,0.0896,622
2021-09-15,41671764.0,170582.0,152308.286,667509.0,2766.0,1955.714,0.088,623
2021-09-16,41827276.0,155512.0,151650.429,670970.0,3461.0,1981.0,0.0881,624
2021-09-17,42036146.0,208870.0,148887.571,673416.0,2446.0,1983.286,0.0876,625
2021-09-18,42100427.0,64281.0,147552.0,674380.0,964.0,2007.857,0.0878,626
2021-09-19,42142627.0,42200.0,147451.571,674727.0,347.0,2009.429,0.0879,627
2021-09-20,42331033.0,188406.0,139434.0,677012.0,2285.0,2028.0,0.0839,628
2021-09-21,42452693.0,121660.0,135930.143,679367.0,2355.0,2089.143,0.0816,629
2021-09-22,42585822.0,133129.0,130579.714,682213.0,2846.0,2100.571,0.0788,630
2021-09-23,42712289.0,126467.0,126430.429,685480.0,3267.0,2072.857,0.0764,631
2021-09-24,42889194.0,176905.0,121864.0,687964.0,2484.0,2078.286,0.0736,632
2021-09-25,42943224.0,54030.0,120399.571,688754.0,790.0,2053.429,0.073,633
2021-09-26,42992853.0,49629.0,121460.857,689303.0,549.0,2082.286,0.0741,634
2021-09-27,43157519.0,164666.0,118069.429,691607.0,2304.0,2085.0,0.0731,635
2021-09-28,43268903.0,111384.0,116601.429,694167.0,2560.0,2114.286,0.0725,636
2021-09-29,43392320.0,123417.0,115214.0,696780.0,2613.0,2081.0,0.0719,637
2021-09-30,43502278.0,109958.0,112855.571,699578.0,2798.0,2014.0,0.0708,638
2021-10-01,43655151.0,152873.0,109422.429,701714.0,2136.0,1964.286,0.0692,639
2021-10-02,43700136.0,44985.0,108130.286,702507.0,793.0,1964.714,0.0686,640
2021-10-03,43741913.0,41777.0,107008.571,703006.0,499.0,1957.571,0.0684,641
2021-10-04,43893182.0,151269.0,105094.714,704965.0,1959.0,1908.286,0.0669,642
2021-10-05,43990562.0,97380.0,103094.143,706872.0,1907.0,1815.0,0.0658,643
2021-10-06,44101153.0,110591.0,101261.857,709503.0,2631.0,1817.571,0.0648,644
2021-10-07,44201701.0,100548.0,99917.571,711982.0,2479.0,1772.0,0.0641,645
2021-10-08,44328175.0,126474.0,96146.286,713816.0,1834.0,1728.857,0.0619,646
2021-10-09,44361012.0,32837.0,94410.857,714238.0,422.0,1675.857,0.0613,647
2021-10-10,44398639.0,37627.0,93818.0,714706.0,468.0,1671.429,0.0613,648
2021-10-11,44499278.0,100639.0,86585.143,715808.0,1102.0,1549.0,0.0572,649
2021-10-12,44605651.0,106373.0,87869.857,718160.0,2352.0,1612.571,0.0591,650
2021-10-13,44727226.0,121575.0,89439.0,721386.0,3226.0,1697.571,0.0609,651
2021-10-14,44813603.0,86377.0,87414.571,723528.0,2142.0,1649.429,0.0596,652
2021-10-15,44923399.0,109796.0,85032.0,725354.0,1826.0,1648.286,0.0584,653
2021-10-16,44959760.0,36361.0,85535.429,725880.0,526.0,1663.143,0.059,654
2021-10-17,44991691.0,31931.0,84721.714,726332.0,452.0,1660.857,0.0586,655
2021-10-18,45093889.0,102198.0,84944.429,728076.0,1744.0,1752.571,0.0583,656
2021-10-19,45174837.0,80948.0,81312.286,730213.0,2137.0,1721.857,0.0555,657
2021-10-20,45266294.0,91457.0,77009.714,733416.0,3203.0,1718.571,0.0524,658
2021-10-21,45345195.0,78901.0,75941.714,735404.0,1988.0,1696.571,0.0519,659
2021-10-22,45440346.0,95151.0,73849.571,737300.0,1896.0,1706.571,0.051,660
2021-10-23,45470486.0,30140.0,72960.857,737839.0,539.0,1708.429,0.0509,661
2021-10-24,45488715.0,18229.0,71003.429,738083.0,244.0,1678.714,0.0498,662
2021-10-25,45603020.0,114305.0,72733.0,739497.0,1414.0,1631.571,0.0514,663
2021-10-26,45671734.0,68714.0,70985.286,741114.0,1617.0,1557.286,0.0504,664
2021-10-27,45772637.0,100903.0,72334.714,743190.0,2076.0,1396.286,0.0518,665
2021-10-28,45850189.0,77552.0,72142.0,745032.0,1842.0,1375.429,0.0524,666
2021-10-29,45943773.0,93584.0,71918.143,746768.0,1736.0,1352.571,0.0526,667
2021-10-30,45976345.0,32572.0,72265.571,747130.0,362.0,1327.286,0.0531,668
2021-10-31,46008043.0,31698.0,74189.714,747363.0,233.0,1325.714,0.0546,669
2021-11-01,46122025.0,113982.0,74143.571,748613.0,1250.0,1302.286,0.0552,670
2021-11-02,46193142.0,71117.0,74486.857,749898.0,1285.0,1254.857,0.0557,671
2021-11-03,46277718.0,84576.0,72154.429,751865.0,1967.0,1239.286,0.0534,672
2021-11-04,46359547.0,81829.0,72765.429,753073.0,1208.0,1148.714,0.0535,673
2021-11-05,46455633.0,96086.0,73122.857,755196.0,2123.0,1204.0,0.0536,674
2021-11-06,46489691.0,34058.0,73335.143,755657.0,461.0,1218.143,0.0534,675
2021-11-07,46525587.0,35896.0,73934.857,755844.0,187.0,1211.571,0.0526,676
2021-11-08,46636193.0,110606.0,73452.571,757058.0,1214.0,1206.429,0.0514,677
2021-11-09,46716515.0,80322.0,74767.571,758545.0,1487.0,1235.286,0.0512,678
2021-11-10,46811535.0,95020.0,76259.571,760228.0,1683.0,1194.714,0.0527,679
2021-11-11,46868700.0,57165.0,72736.143,761087.0,859.0,1144.857,0.0504,680
2021-11-12,47013598.0,144898.0,79709.286,763577.0,2490.0,1197.286,0.0559,681
2021-11-13,47056153.0,42555.0,80923.143,764133.0,556.0,1210.857,0.0568,682
2021-11-14,47087244.0,31091.0,80236.714,764323.0,190.0,1211.286,0.0566,683
2021-11-15,47224088.0,136844.0,83985.0,765592.0,1269.0,1219.143,0.0592,684
2021-11-16,47311933.0,87845.0,85059.714,766932.0,1340.0,1198.143,0.06,685
2021-11-17,47423663.0,111730.0,87446.857,768615.0,1683.0,1198.143,0.0609,686
2021-11-18,47534012.0,110349.0,95044.571,769942.0,1327.0,1265.0,0.0652,687
2021-11-19,47659878.0,125866.0,92325.714,771747.0,1805.0,1167.143,0.0622,688
2021-11-20,47703578.0,43700.0,92489.286,772194.0,447.0,1151.571,0.0622,689
2021-11-21,47742507.0,38929.0,93609.0,772392.0,198.0,1152.714,0.063,690
2021-11-22,47890212.0,147705.0,95160.571,773627.0,1235.0,1147.857,0.0647,691
2021-11-23,47982936.0,92724.0,95857.571,775001.0,1374.0,1152.714,0.0665,692
2021-11-24,48094582.0,111646.0,95845.571,776747.0,1746.0,1161.714,0.0685,693
2021-11-25,48129386.0,34804.0,85053.429,777212.0,465.0,1038.571,0.0686,694
2021-11-26,48181478.0,52092.0,74514.286,777579.0,367.0,833.143,0.0669,695
2021-11-27,48206970.0,25492.0,71913.143,777888.0,309.0,813.429,0.0666,696
2021-11-28,48249119.0,42149.0,72373.143,778109.0,221.0,816.714,0.0665,697
2021-11-29,48441916.0,192797.0,78814.857,780028.0,1919.0,914.429,0.0706,698
2021-11-30,48559401.0,117485.0,82352.143,781552.0,1524.0,935.857,0.0716,699
2021-12-01,48698016.0,138615.0,86204.857,783655.0,2103.0,986.857,0.0724,700
2021-12-02,48836459.0,138443.0,101010.429,787547.0,3892.0,1476.429,0.0737,701
2021-12-03,48994498.0,158039.0,116145.714,789176.0,1629.0,1656.714,0.0757,702
2021-12-04,49053744.0,59246.0,120967.714,789834.0,658.0,1706.571,0.0756,703
2021-12-05,49103544.0,49800.0,122060.714,790160.0,326.0,1721.571,0.0763,704
2021-12-06,49283333.0,179789.0,120202.429,791499.0,1339.0,1638.714,0.0757,705
2021-12-07,49396636.0,113303.0,119605.0,793193.0,1694.0,1663.0,0.0749,706
2021-12-08,49547506.0,150870.0,121355.714,795000.0,1807.0,1620.714,0.0754,707
2021-12-09,49669723.0,122217.0,119037.714,796517.0,1517.0,1281.429,0.0748,708
2021-12-10,49840459.0,170736.0,120851.571,798338.0,1821.0,1308.857,0.0765,709
2021-12-11,49895225.0,54766.0,120211.571,798914.0,576.0,1297.143,0.0766,710
2021-12-12,49945791.0,50566.0,120321.0,799217.0,303.0,1293.857,0.0767,711
2021-12-13,50133081.0,187290.0,121392.571,800598.0,1381.0,1299.857,0.0769,712
2021-12-14,50249175.0,116094.0,121791.286,802095.0,1497.0,1271.714,0.077,713
2021-12-15,50393307.0,144132.0,120828.714,804349.0,2254.0,1335.571,0.0759,714
2021-12-16,50535049.0,141742.0,123618.0,805585.0,1236.0,1295.429,0.0764,715
2021-12-17,50728000.0,192951.0,126791.571,807411.0,1826.0,1296.143,0.0775,716
2021-12-18,50804479.0,76479.0,129893.429,808008.0,597.0,1299.143,0.0782,717
2021-12-19,50891397.0,86918.0,135086.571,808240.0,232.0,1289.0,0.0798,718
2021-12-20,51133632.0,242235.0,142935.857,809756.0,1516.0,1308.286,0.083,719
2021-12-21,51312742.0,179110.0,151938.143,811670.0,1914.0,1367.857,0.0867,720
2021-12-22,51554543.0,241801.0,165890.857,813739.0,2069.0,1341.429,0.0926,721
2021-12-23,51823961.0,269418.0,184130.286,817147.0,3408.0,1651.714,0.1006,722
2021-12-24,52043671.0,219710.0,187953.0,817776.0,629.0,1480.714,0.1046,723
2021-12-25,52101120.0,57449.0,185234.429,817911.0,135.0,1414.714,0.1076,724
2021-12-26,52284181.0,183061.0,198969.143,818039.0,128.0,1399.857,0.1163,725
2021-12-27,52829021.0,544840.0,242198.429,819850.0,1811.0,1442.0,0.1402,726
2021-12-28,53185561.0,356540.0,267545.571,822166.0,2316.0,1499.429,0.1542,727
2021-12-29,53684570.0,499009.0,304289.571,824383.0,2217.0,1520.571,0.1771,728
2021-12-30,54277214.0,592644.0,350464.714,825821.0,1438.0,1239.143,0.2057,729
2021-12-31,54751469.0,474255.0,386828.286,826424.0,603.0,1235.429,0.2236,730
2022-01-01,54868979.0,117510.0,395408.429,826712.0,288.0,1257.286,0.2239,731
2022-01-02,55119433.0,250454.0,405036.0,826976.0,264.0,1276.714,0.2238,732
2022-01-03,56296745.0,1177312.0,495389.143,828692.0,1716.0,1263.143,0.2667,733
2022-01-04,57101430.0,804685.0,559409.857,830875.0,2183.0,1244.143,0.2961,734
2022-01-05,57742847.0,641417.0,579753.857,832873.0,1998.0,1212.857,0.3027,735
2022-01-06,58556782.0,813935.0,611366.857,834749.0,1876.0,1275.429,0.3235,736
2022-01-07,59410140.0,853358.0,665524.429,836968.0,2219.0,1506.286,0.3616,737
2022-01-08,59790452.0,380312.0,703067.571,837629.0,661.0,1559.571,0.3889,738
2022-01-09,60261705.0,471253.0,734610.286,838028.0,399.0,1578.857,0.0,739
2022-01-10,61626123.0,1364418.0,761339.714,839863.0,1835.0,1595.857,0.0,740
2022-01-11,62385927.0,759804.0,754928.143,842141.0,2278.0,1609.429,0.0,741
2022-01-12,63285605.0,899678.0,791822.571,844588.0,2447.0,1673.571,0.0,742
2022-01-13,64062060.0,776455.0,786468.286,846463.0,1875.0,1673.429,0.0,743
